Kepler_ID,RA,Dec,Period,Transit_Depth,Duration
10454632,284.4303000,47.6417810,20.16037858,343.6,4.13
10459749,287.1176100,47.6161800,19.11280242,,1.58
10459805,287.1454800,47.6869890,461.13781,408.2,12.91
10460629,287.5867900,47.6000210,856.672115,858.1,23.144
10460984,287.7808500,47.6299100,10.94577783,532.8,3.0937
10460984,287.7808500,47.6299100,28.9869016,471.6,3.6233
10460984,287.7808500,47.6299100,94.88690200000001,641.7,6.923
10460984,287.7808500,47.6299100,5.03505665,151.5,1.804
10461045,287.8223900,47.6902080,385.97241,162.0,12.167
10462462,288.4958200,47.6407810,0.85581563,,10.27
10462826,288.6747700,47.6360280,50.467024395,103144.0,8.96181
10464050,289.2489000,47.6501010,4.469754641,553.9,1.813
10464078,289.2582100,47.6353190,19.40393776,8918.7,12.2155
10464199,289.3204700,47.6324460,198.11309,53.3,15.59
10464666,289.5300900,47.6262210,131.73630485,58381.2,5.28476
10467714,290.7765500,47.6484300,58.7488629,473.6,3.191
10467815,290.8160400,47.6828920,377.88909,92.8,9.259
10467815,290.8160400,47.6828920,371.17573,133.7,8.199999999999999
10468514,291.1097400,47.6154900,0.84986054,6571.5,1.3875
10468885,291.2789900,47.6876490,0.6640741449999999,212.6,1.0925
10468940,291.3022200,47.6977620,2.936527336,352.3,1.771
10468940,291.3022200,47.6977620,8.01500821,363.0,3.0137
10470206,291.8185700,47.6752820,46.56675437,801.1,7.831
10470616,291.9668900,47.6984560,4.15713766,77.0,1.808
10470779,292.0352200,47.6843910,495.854189,548.6,8.65
10470882,292.0809900,47.6134610,0.9337491,98.1,3.842
10470993,292.1227700,47.6460690,0.93374417,31.3,3.385
10471005,292.1278400,47.6143420,0.9337463499999999,34.3,3.074
10471055,292.1410200,47.6262400,0.9337465,49.9,3.629
10471090,292.1582900,47.6727100,0.93376089,27.3,3.027
10471113,292.1661400,47.6122510,0.933728196,67.7,3.441
10471167,292.1918900,47.6901020,0.93374073,147.6,4.296
10471174,292.1958300,47.6615180,0.93369659,81.4,4.444
10471204,292.2052300,47.6483000,0.93371631,61.3,4.344
10471243,292.2208300,47.6356890,0.93376131,55.6,3.747
10471296,292.2458800,47.6334300,0.93377253,30.0,2.544
10471345,292.2632100,47.6434780,0.9337472999999999,64.6,3.446
10471515,292.3375500,47.6642000,3.7847507,33.5,2.924
10471621,292.3797900,47.6446110,39.7557642,621.8,1.958
10471621,292.3797900,47.6446110,10.27127527,343.5,3.029
10473272,293.0550800,47.6067390,17.6604653,309.2,2.837
10480915,295.7921800,47.6001010,19.58561177,532.9,1.755
10480921,295.7952600,47.6639600,2.037440623,118.6,3.442
10480952,295.8046300,47.6709060,2.037453129,315914.0,5.43155
10480982,295.8145400,47.6903500,19.221388942,74284.0,4.79843
10480982,295.8145400,47.6903500,2.03746414,138.8,2.895
10481045,295.8410000,47.6818890,2.03743942,112.5,3.103
10481054,295.8444800,47.6521190,2.03742712,36.0,3.939
10482160,296.2321500,47.6789590,7.34373964,574.4,1.1784
10483644,296.6817000,47.6003420,5.110771787,50681.0,2.48392
10484409,296.9025000,47.6282810,10.6784787,201.0,2.307
10485069,297.1034900,47.6435700,0.445277068,186.7,3.539
10485179,297.1332700,47.6287690,0.445275074,254.7,2.276
10485250,297.1544200,47.6687010,16.46983774,10478.9,9.437799999999999
10486425,297.4767500,47.6589810,5.274819905,108965.0,4.6688
10487119,297.6612900,47.6239400,3.374684854,80917.0,4.48335
10487228,297.6952500,47.6058620,318.25858,756.0,4.39
10488450,298.0441900,47.6279180,2.683395376,234.7,1.8592
10489206,298.2581200,47.6049390,4.164384505,2338.0,1.8464
10489206,298.2581200,47.6049390,5.77440326,245.3,1.768
10489345,298.3027300,47.6940310,1.003931703,491.1,1.4361
10489521,298.3532700,47.6688800,3.224486463,403734.0,4.61686
10489525,298.3543400,47.6720810,1.612249049,154.0,4.235
10489539,298.3585800,47.6385920,19.7639874,51.3,12.319
10490960,298.7585400,47.6955800,5.682410334,220418.0,5.33373
10491031,298.7771600,47.6554030,2.199069234,225250.0,6.30646
10491044,298.7798800,47.6609500,2.1990638,344.8,3.197
10491062,298.7841500,47.6555480,2.199076661,777.4,6.11
10491525,298.9059800,47.6113590,1.09844642,45.0,1.528
10491544,298.9116500,47.6582980,22.77194512,30246.0,10.1995
10491554,298.9133300,47.6578710,22.77196484,325446.0,8.3476
10493253,299.4050900,47.6209910,89.667675,1415.0,3.726
10513530,280.6413600,47.7519420,16.54967098,744.5,4.3808
10513530,280.6413600,47.7519420,3.52467888,129.7,2.484
10514429,281.2729500,47.7743990,20.7191626,184.4,3.912
10514430,281.2738000,47.7743990,20.71927223,224.6,4.0388
10514770,281.5238000,47.7553410,1.872421727,3018.9,1.5261
10515564,282.0507800,47.7439920,5.0487451,67.6,4.007
10518399,283.7370600,47.7971310,2.69636494,109.0,3.892
10518424,283.7538500,47.7969510,2.69633621,238.6,5.238
10518424,283.7538500,47.7969510,6.7445683,86.6,3.813
10518725,283.9108900,47.7870480,19.5148412,102.7,3.096
10518735,283.9156500,47.7845690,19.515013291,256442.0,4.59379
10519701,284.4263300,47.7377590,334.87402,387.8,35.42
10519727,284.4369200,47.7503320,184.883155,304.1,3.025
10525027,287.3467400,47.7729610,3.27344784,262.5,1.7292
10525049,287.3640400,47.7852100,15.5714121,173.5,2.294
10525077,287.3780800,47.7711910,11.006795,146.4,5.112
10526549,288.1382400,47.7244490,9.27358173,1288.3,3.2875
10526887,288.3020000,47.7755510,1.450889836,135.7,1.753
10527135,288.4168400,47.7310910,0.328686504,171.9,0.8592
10528068,288.8682300,47.7594300,158.6850022,898.3,11.5372
10531955,290.5436400,47.7258870,2.344512589,58.9,1.4116
10532751,290.8715500,47.7533680,367.761848,428.0,4.891
10534155,291.5012200,47.7477300,4.32710895,108.9,1.387
10535708,292.1144700,47.7294620,177.37583,459.7,21.14
10535708,292.1144700,47.7294620,0.93373761,58.7,3.303
10535807,292.1516700,47.7195010,1.481655821,59134.0,3.4913
10535858,292.1669000,47.7556380,0.93370968,62.2,3.356
10535886,292.1784700,47.7507510,0.93376021,56.5,3.182
10535897,292.1837800,47.7228320,0.93372008,17.0,2.591
10535926,292.1962300,47.7665900,0.93373591,35.1,4.517
10535991,292.2276000,47.7462620,0.93374911,57.8,3.504
10536177,292.3116500,47.7258300,0.93372261,31.2,3.052
10536241,292.3395100,47.7463910,7.7529342,72.1,5.072
10538176,293.1464800,47.7296490,12.69905011,797.4,2.9899
10538176,293.1464800,47.7296490,37.5142128,935.0,5.303
10544677,295.5491900,47.7265700,19.7352868,319.4,5.097
10545066,295.6848100,47.7480810,19.7830259,373.2,5.4898
10545066,295.6848100,47.7480810,154.607419,279.9,9.225
10546063,296.0277400,47.7535510,10.6982275,246.0,3.198
10547378,296.4761000,47.7030180,35.164087,1528.9,86.05
10547685,296.5724500,47.7527080,1.388509353,37637.5,2.84811
10548411,296.8030100,47.7858280,107.11003503,,2.12
10549023,296.9688100,47.7514920,14.36270451,349.4,4.564
10549562,297.1160000,47.7379490,9.08937826,779.8,6.255
10549576,297.1182600,47.7416110,9.089355023,101478.0,6.4006
10549902,297.2134700,47.7754290,1.141148847,73.1,1.629
10549924,297.2204600,47.7482490,0.715825886,40.6,1.212
10551346,297.6191400,47.7679210,1.42796645,6012.3,12.8653
10552151,297.8389000,47.7517090,525.757041,830.2,4.995
10552263,297.8700300,47.7710910,313.82752,168.0,4.187
10552611,297.9708900,47.7316820,7.0106324,327.3,3.0688
10552611,297.9708900,47.7316820,3.10762684,77.2,2.361
10552700,297.9911800,47.7687490,0.94808587,229.8,8.029999999999999
10554421,298.4962500,47.7389180,236.09799849,,3.65
10554967,298.6531700,47.7137110,0.53633519,444.1,1.0547
10554999,298.6637300,47.7620390,6.400157105,743.2,2.0004
10554999,298.6637300,47.7620390,2.735900074,428.9,1.9359
10555365,298.7710900,47.7854120,5.80184753,22143.0,3.9551
10555375,298.7733800,47.7864690,5.80181368,269.6,4.119
10556180,298.9889200,47.7614290,1.02104719,246.1,6.39
10556578,299.0952800,47.7067910,0.626431697,37224.0,2.0171
10556891,299.1879600,47.7702900,70.61977122,,2.09
10577994,280.6910100,47.8097380,8.1808949,723.5,2.7546
10577994,280.6910100,47.8097380,15.31296388,864.9,3.0935
10579570,281.6669300,47.8769110,216.10910854,,3.95
10581308,282.6871300,47.8169780,425.593391,237.6,3.815
10581918,283.0437000,47.8046300,1.801863222,262582.0,7.2492
10583066,283.7108800,47.8632700,6.02930329,1912.7,1.5821
10583180,283.7654700,47.8042980,2.696370652,397.9,3.6129
10583181,283.7665100,47.8189890,2.696354974,245988.0,5.39585
10583225,283.7895800,47.8064310,2.69634575,185.2,3.785
10583761,284.0976300,47.8106380,2.685054445,252.7,1.0473
10584140,284.3169300,47.8871120,4.31724247,59.0,4.126
10585738,285.1569200,47.8733290,0.636424848,217.9,0.947
10585749,285.1594200,47.8827400,54.333582,152.0,10.545
10585852,285.2211000,47.8813780,8.575049829999999,160.6,8.653
10585887,285.2433800,47.8125920,378.65484,247.8,11.3
10586004,285.3112500,47.8485640,15.79196594,203.1,7.2772
10586004,285.3112500,47.8485640,82.20012389999999,233.9,10.627
10586208,285.4242900,47.8346100,23.58444746,429.2,5.5545
10586619,285.6409000,47.8110500,377.501257,541.4,11.98
10586744,285.7069700,47.8699680,21.3761817,104.0,8.542999999999999
10587105,285.8883700,47.8803790,1.980356674,271.9,2.4743
10587105,285.8883700,47.8803790,12.8344771,281.0,3.846
10587105,285.8883700,47.8803790,35.8656484,250.9,8.035
10591578,288.2733200,47.8768810,44.51439331,,1.55
10591855,288.4165300,47.8787310,1.574090323,224.9,1.5796
10592163,288.5536200,47.8672980,14.762889172,79329.6,6.52705
10593535,289.1826500,47.8733790,20.9254083,109.0,6.783
10593626,289.2175000,47.8844600,289.864067,529.1,7.565
10593759,289.2616600,47.8155210,3.132604547,9969.2,3.6337
10597164,290.6787700,47.8452610,4.5638537,71.9,13.05
10597693,290.9288000,47.8872490,31.6084371,331.6,3.675
10599206,291.5545000,47.8144800,18.42794957,706.6,2.9264
10599397,291.6369900,47.8323400,0.937406378,5079.6,1.9515
10600261,291.9714400,47.8641700,17.30795548,633.0,5.1126
10600261,291.9714400,47.8641700,2.09227115,207.6,2.4062
10600261,291.9714400,47.8641700,52.8148051,553.7,7.309
10600955,292.2478000,47.8784480,65.6480892,588.7,5.746
10601163,292.3294400,47.8356290,3.1318392,159.9,1.632
10601284,292.3761300,47.8809890,5.349553819,831.0,3.0278
10601284,292.3761300,47.8809890,3.94105221,363.3,2.5984
10601284,292.3761300,47.8809890,8.10904807,217.4,3.596
10601465,292.4477200,47.8589520,138.61227705,,13.79
10601538,292.4760400,47.8394200,1.463775066,45.1,0.953
10601549,292.4794300,47.8346100,1.463773705,64776.0,1.9123
10601579,292.4918500,47.8353500,8.098754148999999,56616.3,5.62354
10602291,292.7823500,47.8006290,20.92735802,8091.0,3.4256
10604335,293.6137100,47.8390010,11.00817635,1462.5,2.013
10604335,293.6137100,47.8390010,92.7495777,1105.1,5.506
10604521,293.6835600,47.8331410,0.868122253,231.3,1.5471
10604592,293.7113600,47.8875390,2.18660188,122.3,1.585
10610039,295.6709000,47.8303990,105.997107,430.8,3.751
10610039,295.6709000,47.8303990,3.07365139,90.5,2.102
10611420,296.1173400,47.8798290,11.50528603,260.2,2.098
10613718,296.8258100,47.8773990,0.587938916,7339.5,1.40211
10614012,296.9287400,47.8829500,132.1331011,7956.2,26.715
10614158,296.9752200,47.8865510,4.46255312,22720.0,14.0957
10614845,297.1684000,47.8211290,0.573762943,48.3,2.196
10615440,297.3288900,47.8154720,10.8118317,76.8,2.627
10616317,297.5842900,47.8927380,38.27772448,,1.73
10616415,297.6139800,47.8114010,1.120646438,322.5,1.7664
10616571,297.6646700,47.8013920,23.6731242,23112.9,14.3948
10616656,297.6944600,47.8789600,25.285232337,63021.6,4.76313
10616679,297.7002300,47.8637500,8.600099312999999,2791.6,4.0077
10616829,297.7424300,47.8916820,1.072934147,96883.0,4.50475
10617017,297.7865900,47.8861200,13.15140223,97.8,5.439
10617638,297.9492500,47.8163990,0.710894157,122.6,1.0183
10618044,298.0682700,47.8678090,207.767894,320.6,5.21
10619109,298.3712800,47.8138500,2.045166206,263637.0,6.84312
10619142,298.3805200,47.8360480,2.04516705,154.8,3.625
10619192,298.3952600,47.8150100,1.485710994,20823.9,2.2874
10620329,298.7092300,47.8400190,0.436282594,536.4,1.3988
10621666,299.0669300,47.8951910,2.61841046,180.2,3.304
10621666,299.0669300,47.8951910,14.5862195,202.2,2.733
10646620,282.3893400,47.9671780,2.41349123,57.0,11.29
10647452,282.9139700,47.9702990,0.762950224,187.3,1.133
10649230,283.8980700,47.9334870,0.447820618,58.3,0.4199
10651816,285.3708200,47.9464990,3.1877519,452.3,14.836
10651945,285.4380500,47.9034500,25.366990665,150581.0,5.9556
10653179,286.1255500,47.9476090,47.1607932,723.2,4.003
10656508,287.9703100,47.9720990,124.03589939,7690.0,4.8472
10656823,288.1209700,47.9666710,8.307839120000001,777.5,3.1516
10656823,288.1209700,47.9666710,34.0963441,472.7,3.896
10656842,288.1320200,47.9955410,82.508054,351.9,3.806
10657406,288.3725000,47.9335590,34.1732156,635.0,4.7679
10657406,288.3725000,47.9335590,1.682934607,142.7,1.8846
10657664,288.4994800,47.9964710,3.273699006,6862.8,3.07626
10658177,288.7264400,47.9068720,113.083522,130.7,10.315
10659313,289.2227500,47.9138910,15.249335907,34565.1,3.82224
10659624,289.3664600,47.9238510,43.2675604,69.1,8.331
10661679,290.2530800,47.9833180,1.23138339,72.7,3.943
10661718,290.2732800,47.9864690,1.231361934,471.0,5.433
10661771,290.2938500,47.9675900,1.231364189,1097.1,5.8574
10661778,290.2962300,47.9903640,1.231363214,4774.7,5.8101
10661913,290.3450300,47.9635890,1.23133063,78.9,3.7
10661917,290.3480500,47.9651910,1.23142395,19.6,2.186
10661976,290.3755800,47.9966960,0.61566096,13.9,2.669
10662021,290.3927900,47.9974290,1.23140522,51.3,3.338
10662202,290.4651200,47.9291800,21.67699193,857.2,3.4555
10662202,290.4651200,47.9291800,5.04413987,172.0,1.623
10662202,290.4651200,47.9291800,14.516741,227.2,2.706
10662202,290.4651200,47.9291800,36.5521313,282.9,2.481
10663396,290.9793400,47.9889980,23.8990075,293.4,15.955
10663411,290.9876700,47.9766390,157.82131,192.3,12.42
10663738,291.1274400,47.9388010,8.5275894,112.5,2.959
10663976,291.2176200,47.9521600,381.37504,286.5,16.57
10664150,291.2942500,47.9445110,370.2402,1272.6,31.46
10664416,291.4007900,47.9246290,25.3239215,1379.7,70.405
10665043,291.6352800,47.9320180,185.0097245,,17.96
10665228,291.7063900,47.9085810,11.3251153,297.2,2.126
10665749,291.9021600,47.9620700,4.237447181,350.1,0.3792
10666230,292.0890500,47.9296420,1.577800747,697.7,2.1626
10666242,292.0982400,47.9408190,87.24250316,17860.5,4.1206
10666592,292.2472800,47.9695210,2.204735417,6674.7,3.88864
10668665,293.0958900,47.9965780,9.60853601,584.4,3.672
10669994,293.6230800,47.9619100,2.71603664,98.5,1.744
10670112,293.6692800,47.9066890,4.0953585,226.8,44.35
10670119,293.6742200,47.9084590,14.87149773,944.9,2.4076
10670119,293.6742200,47.9084590,2.732767897,613.1,1.1102
10674871,295.4646300,47.9080700,41.88970036,1304.4,1.35
10676014,295.8593800,47.9395100,16.78175788,908.0,3.7386
10676750,296.0984200,47.9926990,21.08678557,499.6,0.978
10676824,296.1207300,47.9214780,6.45442931,586.1,2.6772
10676923,296.1487700,47.9348720,1.031096352,265.4,2.781
10676927,296.1495700,47.9378320,1.031100362,129157.0,2.9759
10677186,296.2229300,47.9239200,100.40132734,53781.9,9.743600000000001
10677763,296.4085100,47.9821210,120.16983803,,3.19
10678912,296.7527800,47.9732820,113.71363032,,2.45
10679583,296.9601700,47.9647710,3.54789928,185.3,2.861
10680424,297.2075200,47.9720990,0.92623983,411.4,1.267
10682541,297.8082600,47.9466710,4.99677968,934.7,2.1717
10684670,298.4263300,47.9467810,3.78861833,143.4,2.808
10685175,298.5715600,47.9639510,3.10197712,124.6,7.083
10685764,298.7421600,47.9452780,17.634272,76.7,1.387
10686814,299.0344800,47.9048500,2.61846258,275.3,3.505
10686864,299.0512700,47.9492800,2.97041801,530.7,2.2369
10686876,299.0567300,47.9093590,2.618414643,200864.0,4.99923
10686909,299.0680200,47.9200290,2.61854596,19.7,4.866
10686930,299.0755900,47.9207800,2.61844178,45.1,3.203
10709622,281.3225700,48.0665020,51.3283527,692.3,9.356999999999999
10710755,281.9364000,48.0100590,4.816610903,80226.0,3.82353
10711551,282.3832700,48.0427820,10.692230094,376651.0,5.46939
10711913,282.6010700,48.0366900,19.407958161,142059.0,6.09676
10713616,283.5329600,48.0942610,83.5781976,630.8,7.2487
10714072,283.7870200,48.0295600,8.40693068,167.1,1.866
10717220,285.4750400,48.0349310,21.0907909,417.6,4.751
10717241,285.4850500,48.0543210,12.37646897,1709.0,2.7075
10717241,285.4850500,48.0543210,9.340538,200.8,2.57
10718726,286.2498200,48.0609400,3.595769013,383.7,3.1569
10718726,286.2498200,48.0609400,294.055263,770.0,14.32
10722485,288.2327000,48.0021780,7.84931877,68.2,3.747
10723367,288.6179200,48.0984120,19.9865916,648.0,4.391
10723367,288.6179200,48.0984120,12.12580644,327.5,3.289
10723750,288.7930300,48.0402300,50.79034648,5671.1,10.8474
10723750,288.7930300,48.0402300,18.79591276,2431.4,7.5235
10724369,289.0836500,48.0181310,55.6391882,853.0,7.316
10724569,289.1698600,48.0667800,0.7450867450000001,270.0,4.29
10727668,290.4399400,48.0451010,2.305903447,23268.7,3.3828
10728219,290.6605800,48.0461500,3.371796653,366901.0,3.4421
10729472,291.1647600,48.0524290,357.13089,330.5,13.04
10729472,291.1647600,48.0524290,0.83442282,50.9,1.873
10730034,291.3909000,48.0656090,2.633852528,259.8,2.0206
10730034,291.3909000,48.0656090,6.18670882,202.6,2.909
10730070,291.4078100,48.0178910,7.61758198,85.4,3.545
10730250,291.4742400,48.0269580,13.667809025,127.7,2.7993
10730703,291.6577800,48.0093120,5.60013327,329.2,2.6508
10730703,291.6577800,48.0093120,46.331703,299.9,4.514
10732401,292.3286400,48.0215190,0.933747375,198.9,5.974
10733174,292.6195400,48.0814780,280.476576,651.2,32.24
10734441,293.1462700,48.0583310,247.47724314,,7.6
10735331,293.4906600,48.0953710,213.3990406,13929.5,6.5043
10735519,293.5573700,48.0417400,1.814128042,2063.6,3.0646
10735564,293.5743700,48.0074390,1.674984844,234579.0,4.92134
10735575,293.5789500,48.0060200,1.6749812,94.0,2.707
10735988,293.7401100,48.0115010,1.927177921,136135.0,2.7742
10736179,293.8278200,48.0542410,1.105095798,141.7,2.624
10736223,293.8462200,48.0502510,1.105094098,730498.0,4.38191
10736489,293.9476300,48.0652540,6.842939,,2.8
10737437,294.2850300,48.0594480,208.047137,287.5,3.22
10743597,296.3822900,48.0453110,81.22187599999999,9883.0,4.1135
10743597,296.3822900,48.0453110,0.817026268,1145.5,2.0799
10743597,296.3822900,48.0453110,16.15811112,2319.8,6.049
10743597,296.3822900,48.0453110,4.08029328,1128.4,2.8343
10743600,296.3834800,48.0440060,0.8170226,167696.0,2.974
10744335,296.6148700,48.0826420,4.59726613,313.0,2.909
10745365,296.8960000,48.0472600,8.917286300000001,196.3,4.468
10747162,297.3909300,48.0392800,30.561533,585.7,2.227
10747439,297.4645700,48.0880010,4.593594819,1455.2,2.6391
10747445,297.4659400,48.0893290,4.593595496,45034.0,2.7468
10747501,297.4829700,48.0224990,4.7309013,228.5,2.889
10748390,297.7093500,48.0808530,4.887803076,4315.8,2.36255
10748393,297.7103900,48.0838320,4.887806806,4676.0,2.4078
10748393,297.7103900,48.0838320,386.39833,748.0,8.519
10748621,297.7727700,48.0981100,286.1755875,328544.0,16.1025
10749059,297.8846400,48.0014500,174.731515,1179.9,8.257
10749128,297.9004500,48.0947000,125.0426,104.3,8.99
10749128,297.9004500,48.0947000,9.9824036,83.9,1.09
10751515,298.5220600,48.0329210,56.40651043,102294.0,18.4332
10751908,298.6078500,48.0160220,4.48538145,168.1,2.297
10753394,298.9893200,48.0771710,288.678554,242.5,9.196999999999999
10753734,299.0782800,48.0219690,19.40669392,464521.0,5.27765
10753922,299.1317700,48.0617100,18.2260472,361.1,3.664
10777591,282.2368500,48.1542430,6.10968225,60.3,5.735
10779233,283.1137700,48.1313900,201.118319,584.8,10.328
10785538,286.6656800,48.1445810,0.522457732,143.8,0.8907
10788461,288.1625100,48.1651500,9.2075634,1243.1,3.365
10788461,288.1625100,48.1651500,2.5903958,330.9,2.088
10788461,288.1625100,48.1651500,5.3235335,342.4,2.714
10790387,289.0201700,48.1198080,117.93110803,8506.6,5.8796
10790401,289.0275000,48.1379200,254.336707,398.4,8.585000000000001
10793172,290.2016300,48.1858220,12.0999065,165.5,3.558
10793172,290.2016300,48.1858220,5.36375016,114.3,2.94
10793172,290.2016300,48.1858220,18.0811429,71.2,4.44
10793172,290.2016300,48.1858220,7.9788198,83.8,2.874
10793576,290.3444200,48.1473080,10.90752977,186.0,2.764
10794087,290.5523700,48.1262630,7.64970832,55.4,6.625
10794087,290.5523700,48.1262630,12.37679312,,3.85
10794242,290.6147800,48.1867710,7.143708297,202685.0,5.83451
10794405,290.6886600,48.1992000,0.952377862,2122.3,4.0869
10794509,290.7343100,48.1634100,1.428596987,50.0,2.1401
10794974,290.9227000,48.1803280,66.6434565,277.3,2.385
10795103,290.9739400,48.1781620,214.3120439,4523.4,16.2938
10797460,291.9342300,48.1416510,9.488035569999999,615.8,2.9575
10797460,291.9342300,48.1416510,54.4183827,874.8,4.507
10798331,292.3146700,48.1404610,147.281212,452.8,7.375
10798605,292.4244400,48.1595920,56.048096688,53725.8,4.04427
10798838,292.5202900,48.1235310,62.127677128,37430.2,5.25005
10799291,292.7014800,48.1432800,270.98477,13883.0,6.718
10799735,292.8761600,48.1953090,37.590298548,19938.9,4.3855
10801100,293.4179400,48.1988490,102.653705,687.3,53.5887
10801249,293.4678000,48.1260800,1.67495622,35.9,2.994
10801951,293.7602500,48.1452480,1.105123883,66.7,3.001
10802364,293.9103700,48.1920810,583.8531,491.0,5.09
10809677,296.4785500,48.1461600,3.521050679,4879.8,3.5323
10809888,296.5499000,48.1866610,72.782432,245.8,3.726
10810838,296.8229100,48.1075520,56.35407916,1037.0,3.4449
10810859,296.8289500,48.1732790,82.401274,430.7,6.48
10811496,297.0048200,48.1341290,19.89913995,10829.0,1.7822
10812504,297.2926900,48.1143800,79.9201319,1326.8,4.482
10812504,297.2926900,48.1143800,4.4296786,,1.96
10812541,297.3043800,48.1952710,4.84847245,554.7,0.874
10813078,297.4516600,48.1569100,10.552241908,954.0,2.7355
10813132,297.4636200,48.1814120,4.76702759,163.4,2.013
10813841,297.6621100,48.1158980,6.17039154,502.9,2.116
10815677,298.1733700,48.1736110,1.284241817,166.5,1.965
10815916,298.2379200,48.1757580,1.68207624,54.7,1.519
10816107,298.2919300,48.1946910,2.161583501,50163.0,4.0537
10817600,298.7069400,48.1009100,2.74703312,152.2,2.655
10842192,281.6477400,48.2710490,9.336481409999999,885.4,2.5449
10843203,282.2327300,48.2711980,4.429633087,6120.1,3.0257
10843431,282.3704200,48.2592890,8.739675800000001,1431.0,3.866
10843431,282.3704200,48.2592890,56.391062,2042.0,5.7
10843590,282.4605100,48.2571180,18.87022157,1096.6,3.1404
10843590,282.4605100,48.2571180,46.9026431,821.3,3.9264
10844823,283.2970600,48.2666280,362.13187,849.0,5.59
10844890,283.3442700,48.2239110,8.294828109999999,559.5,2.7437
10845188,283.5525200,48.2229390,249.36211832,35830.4,8.3559
10847721,285.1365700,48.2573010,199.21638,62.5,9.23
10847907,285.2519200,48.2862090,0.535493486,54.0,2.57
10848097,285.3558300,48.2214890,15.9474242,191.7,1.127
10848459,285.5346100,48.2852100,1.736952453,8079.2,2.40641
10849244,285.9782700,48.2254910,24.261683827,192283.0,7.1617
10850327,286.5912200,48.2202680,440.171272,783.5,12.217
10854546,288.7499400,48.2771680,2.168451063,466.9,1.458
10854555,288.7548800,48.2262000,2.525591777,603.3,1.6545
10854768,288.8552900,48.2085420,10.1171684,288.7,4.6677
10855545,289.2173200,48.2043110,37.537859,269.0,6.513
10857342,290.0115100,48.2442020,2.415925551,560970.0,9.776899999999999
10857519,290.1019600,48.2511410,2.053341891,65.5,2.596
10857589,290.1307400,48.2898480,32.532521502,83468.4,13.3991
10858504,290.5797400,48.2142180,474.96952,595.0,4.58
10858691,290.6761500,48.2942890,1.796320953,210.9,1.9139
10858691,290.6761500,48.2942890,3.468073,243.9,2.361
10858691,290.6761500,48.2942890,5.9142668,253.2,2.661
10858691,290.6761500,48.2942890,29.2214959,394.0,4.014
10858737,290.7065100,48.2265590,0.952378454,43.8,3.892
10858785,290.7251900,48.2104110,0.952371227,352.5,3.926
10858803,290.7336400,48.2073780,0.952374508,204.8,3.006
10858832,290.7476800,48.2420080,5.263415218,1030.7,2.1446
10861608,291.9738200,48.2623100,174.95980475,,5.23
10861715,292.0234100,48.2269590,133.516435,510.0,2.196
10862284,292.2827800,48.2566720,9.144786099999999,268.8,5.422
10862759,292.4835800,48.2752190,29.4856392,105.0,4.27
10863608,292.8321500,48.2193600,8.07127043,318.2,2.393
10864531,293.2302200,48.2813680,83.48874050000001,955.4,6.21
10864531,293.2302200,48.2813680,34.0607677,818.9,2.471
10864656,293.2822000,48.2859000,52.5008645,946.7,14.9066
10865043,293.4545900,48.2278520,202.18722766,,2.77
10866969,294.2009600,48.2500610,50.0122,210.4,3.426
10867017,294.2144200,48.2581790,0.876941133,73.5,1.296
10867062,294.2300700,48.2044790,34.2966363,696.6,19.718
10872983,296.2861300,48.2246700,11.09432054,1517.5,4.5945
10872983,296.2861300,48.2246700,4.13443512,686.0,3.1402
10872983,296.2861300,48.2246700,2.56658897,226.5,2.429
10873178,296.3609000,48.2130010,4.82025124,94.1,2.129
10873260,296.3855300,48.2334520,5.852968845,1146.5,4.5973
10874215,296.7127400,48.2723080,31.0325991,737.4,3.476
10874226,296.7163400,48.2112620,11.973605044,3822.9,4.3117
10874614,296.8372500,48.2399440,3.234699282,10558.7,3.59385
10874926,296.9326800,48.2664910,11.703109303,4201.0,2.0467
10875007,296.9621000,48.2563900,9.54699216,143.0,5.063
10875007,296.9621000,48.2563900,14.708641,130.6,5.394
10875245,297.0282600,48.2086110,14.74914825,430.2,6.0995
10875245,297.0282600,48.2086110,4.90144976,140.7,4.1654
10875245,297.0282600,48.2086110,3.180027898,120.3,3.5797
10875245,297.0282600,48.2086110,7.95825328,50.0,4.377
10875937,297.2309900,48.2239190,307.94735718,11296.0,15
10876237,297.3176000,48.2393680,1.465943491,52.3,1.513
10877024,297.5662800,48.2883420,0.786483923,233.3,7.035
10878117,297.9147000,48.2244110,280.92070688,,3.48
10878263,297.9615500,48.2443620,7.170710381,863.3,2.9225
10878263,297.9615500,48.2443620,4.699652821,351.4,2.553
10879038,298.2007100,48.2678410,4.8538404,196.4,3.198
10879208,298.2580300,48.2173610,0.668483615,2899.8,2.0909
10879213,298.2599200,48.2189640,0.668483494,722770.0,2.4129
10879247,298.2673300,48.2074580,432.074696,1088.0,4.763
10879656,298.3977400,48.2123180,0.364860478,112.6,1.4736
10879899,298.4774500,48.2220310,169.415073,239.9,3.884
10880007,298.5098900,48.2401390,86.79876649000001,,2.99
10880507,298.6623500,48.2487600,6.4802138,142.0,3.27
10881457,298.9591400,48.2578200,84.704139,655.7,10.393
10904004,282.3430500,48.3407780,4.64490141,106.4,2.456
10904857,282.9661600,48.3450700,3.120828136,16456.0,2.1878
10905239,283.2554900,48.3552320,3.487688776,1298.8,3.83661
